code,image_file,object_type_raw,object_type,material_raw,material_group,integrity_raw,integrity,part_zone_raw,part_zone,label_is_missing_part_zone,label_is_missing_material,label_is_uncertain_object_type,label_is_uncertain_part_zone
БП12-Г01-4903,БП12-Г01-4903_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г01-5688,БП12-Г01-5688_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-5772,БП12-Г01-5772_orig.jpg,Крышка,крышка,Серолощеная керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г01-5843,БП12-Г01-5843_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-5844,БП12-Г01-5844_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г01-5845,БП12-Г01-5845_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г01-5990,БП12-Г01-5990_orig.jpg,Крышка,крышка,Светлоглиняная керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г01-6186,БП12-Г01-6186_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г01-6214,БП12-Г01-6214_orig.jpg,Крышка,крышка,Красноглиняная керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г01-6335,БП12-Г01-6335_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-6336,БП12-Г01-6336_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г01-6521,БП12-Г01-6521_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-6522,БП12-Г01-6522_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-6523,БП12-Г01-6523_orig.jpg,Блюдце,блюдце,Фаянс,faience,Целый,whole,unknown,unknown,True,False,False,False
БП12-Г01-6524,БП12-Г01-6524_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-6525,БП12-Г01-6525_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-6538,БП12-Г01-6538_orig.jpg,Крышка,крышка,Фаянс,faience,Целый,whole,lid,lid,False,False,False,False
БП12-Г01-6540,БП12-Г01-6540_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-6560,БП12-Г01-6560_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г01-6940,БП12-Г01-6940_orig.jpg,Игрушка,игрушка,Резина,other,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7005,БП12-Г01-7005_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-7058,БП12-Г01-7058_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7079,БП12-Г01-7079_orig.jpg,Игрушка,игрушка,Белоглиняная керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7209,БП12-Г01-7209_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7210,БП12-Г01-7210_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7211,БП12-Г01-7211_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7212,БП12-Г01-7212_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7213,БП12-Г01-7213_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7262,БП12-Г01-7262_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г01-7263,БП12-Г01-7263_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г01-7271,БП12-Г01-7271_orig.jpg,Миска,миска,Дерево,other,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-7274,БП12-Г01-7274_orig.jpg,Крышка,крышка,Дерево,other,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г01-7738,БП12-Г01-7738_orig.jpg,Тарелка,тарелка,Красноглиняная керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-7742,БП12-Г01-7742_orig.jpg,Крышка,крышка,Красноглиняная керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г01-7754,БП12-Г01-7754_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г01-7762,БП12-Г01-7762_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-7977,БП12-Г01-7977_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-8799,БП12-Г01-8799_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г01-8837,БП12-Г01-8837_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г01-8844,БП12-Г01-8844_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-1422,БП12-Г02-1422_orig.jpg,Миска,миска,Светлоглиняная керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
БП12-Г02-1735,БП12-Г02-1735_orig.jpg,Миска,миска,Красноглиняная керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г02-2581,БП12-Г02-2581_orig.jpg,Тарелка,тарелка,Красноглиняная керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-2655,БП12-Г02-2655_orig.jpg,Плитка,плитка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-2723,БП12-Г02-2723_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-2791,БП12-Г02-2791_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-3656,БП12-Г02-3656_orig.jpg,Крышка,крышка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-3659,БП12-Г02-3659_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г02-3807,БП12-Г02-3807_orig.jpg,Тарелка,тарелка,Красноглиняная керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-3865,БП12-Г02-3865_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-3866,БП12-Г02-3866_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-3927,БП12-Г02-3927_orig.jpg,Крышка,крышка,Красноглиняная керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г02-3983,БП12-Г02-3983_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-3984,БП12-Г02-3984_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г02-4011,БП12-Г02-4011_orig.jpg,Тарелка,тарелка,Красноглиняная керамика,ceramic,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г02-4183,БП12-Г02-4183_orig.jpg,Тарелка,тарелка,Красноглиняная керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-4189,БП12-Г02-4189_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-4190,БП12-Г02-4190_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-4243,БП12-Г02-4243_orig.jpg,Плитка,плитка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-4257,БП12-Г02-4257_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-4270,БП12-Г02-4270_orig.jpg,Крышка,крышка,Красноглиняная керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-4540,БП12-Г02-4540_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г02-4708,БП12-Г02-4708_orig.jpg,Крышка,крышка,Фарфор,porcelain,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г02-4758,БП12-Г02-4758_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г02-5150,БП12-Г02-5150_orig.jpg,Крышка,крышка,Белоглиняная керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
БП12-Г02-5226,БП12-Г02-5226_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
БП12-Г02-5243,БП12-Г02-5243_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Г02-5276,БП12-Г02-5276_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г02-5372,БП12-Г02-5372_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Г02-6877,БП12-Г02-6877_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-8020,БП12-Г02-8020_orig.jpg,Изразец,изразец,Красноглиняная керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
БП12-Г02-8137,БП12-Г02-8137_orig.jpg,Тарелка,тарелка,Белоглиняная керамика,ceramic,Фрагмент,fragment,base,base,False,False,False,False
БП12-Т01-8069,БП12-Т01-8069_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Т01-8071,БП12-Т01-8071_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,profile,profile,False,False,False,False
БП12-Т01-8073,БП12-Т01-8073_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Т01-8074,БП12-Т01-8074_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
БП12-Т02-7986,БП12-Т02-7986_orig.jpg,Крышка,крышка,Фаянс,faience,Целый,whole,lid,lid,False,False,False,False
Заг11-ш01-Г01-055,Заг11-ш01-Г01-055_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Заг11-ш01-Г02-067,Заг11-ш01-Г02-067_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Заг11-ш01-Г02-068,Заг11-ш01-Г02-068_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Заг11-ш01-Г03-145,Заг11-ш01-Г03-145_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Заг11-ш02-Г02-242,Заг11-ш02-Г02-242_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Заг11-ш02-Г02-246,Заг11-ш02-Г02-246_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,base,base,False,False,False,False
Заг11-ш02-Г04-279,Заг11-ш02-Г04-279_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0094,КБ-2014-Р1-0094_orig.jpg,Плитка,плитка,Глина,clay,Целый,whole,unknown,unknown,True,False,False,False
КБ-2014-Р1-0131,КБ-2014-Р1-0131_orig.jpg,Плитка,плитка,Камень,stone,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0222,КБ-2014-Р1-0222_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
КБ-2014-Р1-0247,КБ-2014-Р1-0247_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0281,КБ-2014-Р1-0281_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0320,КБ-2014-Р1-0320_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
КБ-2014-Р1-0378,КБ-2014-Р1-0378_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0400,КБ-2014-Р1-0400_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
КБ-2014-Р1-0426,КБ-2014-Р1-0426_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0427,КБ-2014-Р1-0427_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0446,КБ-2014-Р1-0446_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
КБ-2014-Р1-0547,КБ-2014-Р1-0547_orig.jpg,Игрушка,игрушка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
